type,title,cover,author,authorImg,authorWork,authorWords,authorDays,monthRead,monthFlower,allRead,allFlower,wordNum,updateTicket,reward,monthTicker,shareNum,rate,startTime,updateTime,detailLink
玄幻奇幻,洪荒从神笔马良开始,http://img.faloo.com/Novel/498x705/1/1551/001551329.jpg,星辰之主,//photo.faloo.com/default.jpg,6,12360000,3125,156589,972,445426,1685,192767,0,100.0,0,0,10,2024-11-18,2024-12-08,https://b.faloo.com/1453555.html
玄幻奇幻,洪荒燃灯，没有圣位吾自开一界,http://img.faloo.com/Novel/498x705/1/1265/001265713.jpg,回家躺平,//photo.faloo.com/default.jpg,2,1540000,176,157822,2145,4532102,30553,774403,28,788.0,0,0,9.8,2024-06-15,2024-12-07,https://b.faloo.com/1423184.html
玄幻奇幻,洪荒：我把圣人打造成了诸天打手,http://img.faloo.com/Novel/498x705/0/893/000893885.jpg,山海洪荒,//photo.faloo.com/default.jpg,1,8440000,1286,157983,2129,29418141,1493466,8431430,603,1400000.0,0,0,10,2021-05-31,2024-12-07,https://b.faloo.com/965864.html
玄幻奇幻,洪荒：微末青蛇，我能掠夺词条,http://img.faloo.com/Novel/498x705/1/1544/001544498.jpg,朝暮夕阳,//photo.faloo.com/default.jpg,3,1890000,505,156795,2256,1237402,5915,567622,0,100.0,0,0,9.9,2024-10-17,2024-12-07,https://b.faloo.com/1448044.html
玄幻奇幻,二创短视频，开局十大封神神句！,http://img.faloo.com/Novel/498x705/1/1083/001083000.jpg,妖扬2,//photo.faloo.com/default.jpg,3,6050000,715,157674,2327,9166232,58511,2516439,21,2900.0,0,0,9.8,2023-12-17,2024-12-08,https://b.faloo.com/1379846.html
玄幻奇幻,洪荒:我能合成万物,http://img.faloo.com/Novel/498x705/0/280/000280556.jpg,向往的咸鱼,//photo.faloo.com/default.jpg,5,5340000,2195,156635,2120,40877053,110579,4227822,879,587000.0,0,57,9.9,2019-05-22,2024-12-07,https://b.faloo.com/611916.html
玄幻奇幻,玄幻反派：我摆烂后，主角崩了,http://img.faloo.com/Novel/498x705/1/1037/001037920.jpg,念念如霜,//photo.faloo.com/default.jpg,1,3270000,797,159117,2122,19610788,599962,2903308,168,346000.0,0,0,10,2023-01-28,2024-12-07,https://b.faloo.com/1271818.html
玄幻奇幻,我刷二创短视频，让万界破防了,http://img.faloo.com/Novel/498x705/1/1094/001094770.jpg,红尘中等你,//photo.faloo.com/default.jpg,6,3970000,465,158732,2151,11851756,147422,2465303,42,127000.0,0,0,9.8,2023-11-09,2024-12-07,https://b.faloo.com/1369886.html
玄幻奇幻,封神词条：从兴雨小卒到鸿蒙始龙,http://img.faloo.com/Novel/498x705/1/1543/001543875.jpg,红楼盗墓,//photo.faloo.com/default.jpg,2,540000,54,157583,2138,1273721,6305,425433,1,100.0,0,0,9.8,2024-10-14,2024-12-07,https://b.faloo.com/1447604.html
玄幻奇幻,洪荒：人在截教，我是药王爷,http://img.faloo.com/Novel/498x705/1/1143/001143619.jpg,神龙无敌,//photo.faloo.com/default.jpg,5,9750000,2068,157988,2307,11112507,147351,2888737,65,17000.0,0,0,9.8,2023-11-08,2024-12-07,https://b.faloo.com/1369640.html
玄幻奇幻,洪荒：合成至宝，被云霄发现了,http://img.faloo.com/Novel/498x705/0/759/000759526.jpg,缺月梧桐,http://photo.faloo.com/160x120/0/384/384963.jpg,6,21570000,2975,157542,2128,22335003,269174,3560922,20,1142000.0,0,0,9.9,2021-09-14,2024-12-07,https://b.faloo.com/1032419.html
玄幻奇幻,封神：开局发老婆，夫人竟是杨婵,http://img.faloo.com/Novel/498x705/1/1107/001107843.jpg,养鸽子一百年,//photo.faloo.com/default.jpg,6,7120000,750,158579,2131,7228200,79319,1984423,43,17000.0,0,0,9.9,2024-03-21,2024-12-07,https://b.faloo.com/1402019.html
玄幻奇幻,封神开始，我堵住了金鳌岛大门！,http://img.faloo.com/Novel/498x705/0/675/000675809.jpg,囚笼凌凌漆,//photo.faloo.com/default.jpg,10,29830000,1369,157453,2076,21829499,127455,3623704,26,546000.0,0,1,9.9,2021-06-10,2024-12-08,https://b.faloo.com/972069.html
玄幻奇幻,封神：我落宝金钱，开局立商道,http://img.faloo.com/Novel/498x705/1/1075/001075864.jpg,城家大鱼,//photo.faloo.com/default.jpg,11,13000000,1507,156071,2296,11031596,554840,2386902,59,27000.0,0,2,9.8,2023-11-26,2024-12-07,https://b.faloo.com/1374077.html
玄幻奇幻,红楼：悟性逆天，我建立了仙朝！,http://img.faloo.com/Novel/498x705/1/1110/001110237.jpg,铁帅,http://photo.faloo.com/160x120/0/488/488371.jpg,8,19450000,2146,154839,2138,7011467,233355,3277804,32,227000.0,0,0,9.8,2024-03-30,2024-11-30,https://b.faloo.com/1404346.html
玄幻奇幻,封神：我张奎，镇守渑池县,http://img.faloo.com/Novel/498x705/1/1214/001214622.jpg,肥猪赛大象,//photo.faloo.com/default.jpg,11,5200000,2667,155847,2128,4446269,30093,1245217,10,100.0,0,0,9.9,2024-06-10,2024-12-07,https://b.faloo.com/1421946.html
玄幻奇幻,封神：先天锦鲤，开局截胡苏妲己,http://img.faloo.com/Novel/498x705/1/1235/001235072.jpg,养鸽子一百年,//photo.faloo.com/default.jpg,6,7120000,750,157908,2121,4215936,14273,939248,0,3864.0,0,0,9.8,2024-06-11,2024-12-07,https://b.faloo.com/1422199.html
玄幻奇幻,刷网文金句短视频，万界连夜抄录,http://img.faloo.com/Novel/498x705/1/1265/001265759.jpg,崩铁兽,//photo.faloo.com/default.jpg,7,2970000,261,157401,2115,5680102,26793,1479449,56,80000.0,0,0,9.9,2024-05-12,2024-12-07,https://b.faloo.com/1414889.html
玄幻奇幻,全民转职：我牧师，都什么阴间技能,http://img.faloo.com/Novel/498x705/0/962/000962633.jpg,蜂蜜粽子,//photo.faloo.com/default.jpg,9,5710000,1086,153417,1499,15785259,400444,2870353,117,568000.0,0,0,10,2022-09-02,2024-11-30,https://b.faloo.com/1217090.html
玄幻奇幻,洪荒：神话昊天，创建聊天群！,http://img.faloo.com/Novel/498x705/0/980/000980212.jpg,我是北锋,//photo.faloo.com/default.jpg,4,9230000,1018,156902,2099,19085609,213709,4443765,33,794000.0,0,0,10,2022-03-12,2024-12-08,https://b.faloo.com/1126379.html
玄幻奇幻,万倍增幅：鸿蒙至高神，加入诸天万界群,http://img.faloo.com/Novel/498x705/0/584/000584180.jpg,天命龙巽天,http://photo.faloo.com/160x120/0/583/583973.jpg,15,18260000,1775,155103,2114,26184269,401217,4461689,129,256000.0,0,13,10,2020-12-19,2024-12-07,https://b.faloo.com/872364.html
玄幻奇幻,盘点修炼体系，先天五太法惊诸天,http://img.faloo.com/Novel/498x705/1/1377/001377085.jpg,飞卢启动,//photo.faloo.com/default.jpg,4,2020000,178,157129,2177,4997604,107530,1241512,48,4752.0,0,0,9.7,2024-06-25,2024-12-07,https://b.faloo.com/1425536.html
玄幻奇幻,洪荒：我多宝鼠，悟性逆天,http://img.faloo.com/Novel/498x705/1/1104/001104643.jpg,狂飙小蜗牛,//photo.faloo.com/default.jpg,10,3850000,336,157234,2149,6867391,91848,1449994,2,1300.0,0,0,9.7,2024-03-10,2024-12-07,https://b.faloo.com/1398972.html
玄幻奇幻,洪荒：万仙阵被破，我摇动六魂幡,http://img.faloo.com/Novel/498x705/0/828/000828982.jpg,封神冷帅,//photo.faloo.com/default.jpg,5,5260000,1380,155623,2118,19067842,38415,5025235,0,1100.0,0,0,9.9,2022-03-20,2024-12-07,https://b.faloo.com/1131380.html
玄幻奇幻,无限投资天命主角，打造永恒仙族,http://img.faloo.com/Novel/498x705/1/1132/001132299.jpg,半月流光,http://photo.faloo.com/160x120/0/747/747613.jpg,2,2970000,840,155928,34782,11978185,2311491,1947699,336,695000.0,9,0,9.9,2023-08-11,2024-12-07,https://b.faloo.com/1346658.html
玄幻奇幻,魔卡时代：开局神话级天赋,http://img.faloo.com/Novel/498x705/1/1022/001022984.jpg,金色黎明,//photo.faloo.com/default.jpg,1,3590000,634,158098,2253,15297829,972252,3592707,252,476000.0,0,1,9.8,2023-03-14,2024-12-07,https://b.faloo.com/1292993.html
玄幻奇幻,洪荒证道：黄中李树的圣人大道！,http://img.faloo.com/Novel/498x705/1/1112/001112641.jpg,纯洁的坦克,//photo.faloo.com/default.jpg,17,7290000,1642,155520,2234,6204527,53378,1732386,73,21000.0,0,0,9.9,2024-04-08,2024-12-07,https://b.faloo.com/1406717.html
玄幻奇幻,洪荒：穿越葫芦藤，开局七葫合一,http://img.faloo.com/Novel/498x705/1/1094/001094108.jpg,口诛笔伐,http://photo.faloo.com/160x120/0/568/568767.jpg,3,2170000,1733,155743,2158,7990259,135321,1692681,16,11000.0,0,0,9.8,2024-01-27,2024-12-06,https://b.faloo.com/1390057.html
玄幻奇幻,聊天群：人间小神，传教万界！,http://img.faloo.com/Novel/498x705/1/1375/001375576.jpg,女帝OVA,http://photo.faloo.com/160x120/0/588/588925.jpg,2,4980000,1296,156782,2171,2085072,40365,858419,0,100000.0,1,0,9.9,2024-08-17,2024-12-08,https://b.faloo.com/1437411.html
玄幻奇幻,王者：签到成神，从截胡阿离开始,http://img.faloo.com/Novel/498x705/1/1369/001369477.jpg,从此江湖不相逢,http://photo.faloo.com/160x120/0/721/721791.jpg,6,7450000,1700,157025,2147,12117202,200995,1594556,58,515000.0,0,0,10,2023-02-08,2024-12-07,https://b.faloo.com/1277607.html
玄幻奇幻,洪荒：悟性逆天，从地府鬼卒开始,http://img.faloo.com/Novel/498x705/1/1087/001087851.jpg,玄龟虽寿,//photo.faloo.com/default.jpg,4,1480000,486,154513,2909,5648039,62584,975418,21,2588.0,0,0,9.8,2024-01-04,2024-11-30,https://b.faloo.com/1384428.html
玄幻奇幻,悟性逆天，胎中悟长生，震惊嬴政,http://img.faloo.com/Novel/498x705/1/1057/001057974.jpg,元宵佳节,//photo.faloo.com/default.jpg,13,16660000,524,156528,2089,11680020,159937,2941637,24,117000.0,0,0,9.8,2023-09-19,2024-12-07,https://b.faloo.com/1357532.html
玄幻奇幻,开局推演雷法千鸟，竟然被姐姐直播曝光了,http://img.faloo.com/Novel/498x705/0/726/000726304.jpg,不败蔷薇,//photo.faloo.com/default.jpg,34,17010000,1308,156706,2119,22405605,987211,5821241,530,632000.0,0,0,10,2021-05-22,2024-12-08,https://b.faloo.com/960396.html
玄幻奇幻,西游：万界书店,http://img.faloo.com/Novel/498x705/0/387/000387272.jpg,吃地瓜的猫,//photo.faloo.com/default.jpg,12,21120000,1884,154554,2108,35410178,706902,7514135,644,240000.0,0,75,9.9,2019-12-15,2024-12-07,https://b.faloo.com/678559.html
玄幻奇幻,原神：开局给提瓦特加入武魂体系,http://img.faloo.com/Novel/498x705/1/1548/001548386.jpg,二手二狗,http://photo.faloo.com/160x120/0/266/266125.jpg,12,11170000,2594,155403,2060,781663,9627,171106,2,0.0,0,0,9.7,2024-11-04,2024-12-07,https://b.faloo.com/1451196.html
玄幻奇幻,玄幻天道曝光：我的重瞳藏不住了,http://img.faloo.com/Novel/498x705/1/1118/001118935.jpg,榜单上升,//photo.faloo.com/default.jpg,2,6760000,1582,157855,2115,25023372,198301,3946502,247,621000.0,0,1,10,2021-06-02,2024-12-07,https://b.faloo.com/967192.html
玄幻奇幻,洪荒：我黄龙，开局加入西方教！,http://img.faloo.com/Novel/498x705/1/1010/001010927.jpg,纯洁的坦克,//photo.faloo.com/default.jpg,17,7290000,1642,155715,2098,13902546,60068,2804551,5,42000.0,0,0,9.7,2023-05-08,2024-12-07,https://b.faloo.com/1314213.html
玄幻奇幻,我刷崩铁短视频，爱莉希雅社死当场,http://img.faloo.com/Novel/498x705/1/1089/001089961.jpg,王者聊天群,//photo.faloo.com/default.jpg,6,6340000,1722,154671,2147,9229304,34742,1348559,37,2976.0,0,0,9.1,2023-12-14,2024-12-07,https://b.faloo.com/1379091.html
玄幻奇幻,朕登基后，先帝竟然复活了,http://img.faloo.com/Novel/498x705/1/1044/001044992.jpg,玄幻一锅,//photo.faloo.com/default.jpg,2,4850000,1666,154855,2109,24223677,356387,2831606,281,188000.0,0,0,9.9,2021-04-21,2024-12-07,https://b.faloo.com/942457.html
玄幻奇幻,人在玄幻，人生模拟器绑定洪荒了,http://img.faloo.com/Novel/498x705/0/912/000912387.jpg,天子莫笑,//photo.faloo.com/default.jpg,13,12960000,2062,155669,2192,18318540,514745,3264113,321,524000.0,0,0,9.9,2022-07-25,2024-12-08,https://b.faloo.com/1199341.html
玄幻奇幻,西游：开局忽悠猴子学习遮天法,http://img.faloo.com/Novel/498x705/0/680/000680461.jpg,橘子大西瓜,//photo.faloo.com/default.jpg,4,12250000,1329,156381,2179,19458750,90882,5541110,54,1094000.0,0,1,9.9,2021-06-18,2024-12-08,https://b.faloo.com/976988.html
玄幻奇幻,宗族养成：我的后辈全是主角模板,http://img.faloo.com/Novel/498x705/0/735/000735668.jpg,天子莫笑,//photo.faloo.com/default.jpg,13,12960000,2062,155560,2117,21836967,949982,2853613,670,1141000.0,0,1,9.9,2021-08-15,2024-12-07,https://b.faloo.com/1015299.html
玄幻奇幻,我，天庭之主，加入聊天群,http://img.faloo.com/Novel/498x705/0/622/000622448.jpg,洛十四,http://photo.faloo.com/160x120/0/575/575338.jpg,5,21480000,2454,154663,2111,25386878,238779,10342902,112,12000.0,0,0,9.9,2021-03-07,2024-12-07,https://b.faloo.com/917053.html
玄幻奇幻,洪荒：开局忽悠后土身合不周山,http://img.faloo.com/Novel/498x705/0/656/000656403.jpg,东方天倾,//photo.faloo.com/default.jpg,2,14210000,1623,155755,2101,25189974,418530,12416606,139,16000.0,0,1,9.9,2021-05-08,2024-12-08,https://b.faloo.com/952097.html
玄幻奇幻,洪荒：求求你，出关封神吧！,http://img.faloo.com/Novel/498x705/0/662/000662037.jpg,两场屠杀,//photo.faloo.com/default.jpg,3,13010000,1622,156354,2105,29739808,204852,6110585,108,879000.0,0,0,9.9,2020-07-03,2024-12-05,https://b.faloo.com/788457.html
玄幻奇幻,封神：截胡邓婵玉，满级隔亘洞见,http://img.faloo.com/Novel/498x705/1/1068/001068588.jpg,城家大鱼,//photo.faloo.com/default.jpg,11,13000000,1507,155332,2225,10239030,78623,2392714,29,84000.0,0,2,9.9,2023-11-01,2024-12-07,https://b.faloo.com/1367565.html
玄幻奇幻,洪荒：满级悟性，开局自创圣人法,http://img.faloo.com/Novel/498x705/0/985/000985414.jpg,综武狂人,//photo.faloo.com/default.jpg,4,8980000,661,156264,2340,16005523,295412,3335447,26,2371000.0,0,0,9.6,2023-03-06,2024-12-07,https://b.faloo.com/1289525.html
玄幻奇幻,完美双穿：掠夺词条，超越荒天帝,http://img.faloo.com/Novel/498x705/1/1544/001544033.jpg,盗墓红楼,//photo.faloo.com/default.jpg,2,860000,54,156483,2107,1263931,2704,747544,0,100.0,0,1,7.9,2024-10-14,2024-12-08,https://b.faloo.com/1447602.html
玄幻奇幻,洪荒：吾，燧人氏，传道诸天,http://img.faloo.com/Novel/498x705/1/1117/001117193.jpg,国运,//photo.faloo.com/default.jpg,2,7640000,1610,154463,2113,6500000,120174,1467408,60,5476.0,0,0,9.8,2024-03-10,2024-12-07,https://b.faloo.com/1399097.html
玄幻奇幻,悟性逆天，开局龙神功，震撼三丰,http://img.faloo.com/Novel/498x705/1/1100/001100126.jpg,悠闲鱼,//photo.faloo.com/default.jpg,29,11900000,1555,155984,2105,7327274,67996,1378010,9,61000.0,0,0,9.9,2024-02-25,2024-12-07,https://b.faloo.com/1395210.html
玄幻奇幻,玄幻：我打造仙秦帝国,http://img.faloo.com/Novel/498x705/1/1539/001539026.jpg,一纸白鹤,//photo.faloo.com/default.jpg,1,720000,157,154630,2935,1865259,68437,466934,25,410000.0,1,0,9.9,2024-09-22,2024-12-07,https://b.faloo.com/1443917.html
玄幻奇幻,封神：拜师金灵，我为雷帝,http://img.faloo.com/Novel/498x705/1/1367/001367107.jpg,卷蒸子,//photo.faloo.com/default.jpg,2,1700000,154,154477,2163,3558747,6232,767247,1,200.0,0,0,9.9,2024-07-15,2024-12-07,https://b.faloo.com/1430113.html
玄幻奇幻,诸天在线，开局盘点至高神话战力,http://img.faloo.com/Novel/498x705/0/711/000711834.jpg,云牧,http://photo.faloo.com/160x120/0/444/444244.jpg,8,8160000,2472,156649,2100,24759941,325841,2315796,415,513000.0,0,0,9.9,2021-08-06,2024-12-07,https://b.faloo.com/1009341.html
玄幻奇幻,全民挖矿：我有百万黄金矿工！,http://img.faloo.com/Novel/498x705/0/872/000872841.jpg,下龙山卧虎,//photo.faloo.com/default.jpg,1,5270000,1109,155945,2098,20329750,759674,5236117,269,498000.0,0,0,9.9,2022-03-26,2024-12-07,https://b.faloo.com/1134941.html
玄幻奇幻,�肼�：悟性逆天，加入聊天群！,http://img.faloo.com/Novel/498x705/1/1041/001041320.jpg,王者聊天群,//photo.faloo.com/default.jpg,6,6340000,1722,154744,2607,6815788,45028,807029,3,82000.0,1,0,9.9,2023-07-29,2024-12-07,https://b.faloo.com/1342147.html
玄幻奇幻,洪荒：我，截教罗宣，稳扎稳打！,http://img.faloo.com/Novel/498x705/1/1077/001077586.jpg,一江榜单,//photo.faloo.com/default.jpg,5,9050000,393,154439,2096,9153777,40819,3710024,2,200000.0,0,0,9.7,2023-12-02,2024-12-07,https://b.faloo.com/1375656.html
玄幻奇幻,悟性逆天：我打造至高洪荒,http://img.faloo.com/Novel/498x705/1/1086/001086414.jpg,综武狂人,//photo.faloo.com/default.jpg,4,8980000,661,156225,2383,8203318,220510,1821224,0,650000.0,0,0,9.8,2023-12-31,2024-12-07,https://b.faloo.com/1383214.html
玄幻奇幻,我在玄幻世界打造大秦天庭,http://img.faloo.com/Novel/498x705/0/677/000677734.jpg,昆仑道人,//photo.faloo.com/default.jpg,4,6050000,1607,155744,2463,24966118,607732,3155529,657,1640000.0,1,1,10,2021-05-27,2024-12-07,https://b.faloo.com/963495.html
玄幻奇幻,洪荒：我截教首徒，执棋布局封神,http://img.faloo.com/Novel/498x705/1/1090/001090077.jpg,封神天榜著,http://photo.faloo.com/160x120/0/488/488453.jpg,3,2710000,1518,155771,2129,9745744,68016,1519399,78,4776.0,0,0,9.9,2023-11-29,2024-12-07,https://b.faloo.com/1374895.html
玄幻奇幻,悟性逆天：人皇帝辛，加入聊天群,http://img.faloo.com/Novel/498x705/1/1075/001075109.jpg,花天帝,//photo.faloo.com/default.jpg,2,1550000,382,157113,2120,9533898,66320,1294233,21,2200.0,0,0,9.9,2023-11-23,2024-12-06,https://b.faloo.com/1373351.html
玄幻奇幻,综武：人在雪中，壮大北凉王府,http://img.faloo.com/Novel/498x705/1/1550/001550047.jpg,地球不好混,//photo.faloo.com/default.jpg,3,750000,40,154566,1564,575232,1598,230760,0,0.0,1,0,0,2024-11-12,2024-12-02,https://b.faloo.com/1452570.html
玄幻奇幻,洪荒：这黄龙太听劝了吧？,http://img.faloo.com/Novel/498x705/1/1376/001376239.jpg,一一得一一,//photo.faloo.com/default.jpg,7,4030000,638,156055,2152,2799111,21566,689252,1,3176.0,0,0,9.9,2024-08-16,2024-12-06,https://b.faloo.com/1437275.html
玄幻奇幻,全民领主：天道赐福！娘化万物！,http://img.faloo.com/Novel/498x705/1/1490/001490900.jpg,梦幻星河Z,//photo.faloo.com/default.jpg,2,2680000,653,156087,2645,2011086,9338,807264,0,0.0,6,0,8.7,2024-09-01,2024-12-07,https://b.faloo.com/1440010.html
玄幻奇幻,西游：我在斩仙台除魔三千年！,http://img.faloo.com/Novel/498x705/0/625/000625762.jpg,囚笼凌凌漆,//photo.faloo.com/default.jpg,10,29830000,1369,155567,2052,22857501,171036,4025353,24,709000.0,0,0,9.9,2021-03-09,2024-12-08,https://b.faloo.com/918294.html
玄幻奇幻,人在镇魔司，我靠氪命，长生不死,http://img.faloo.com/Novel/498x705/1/1109/001109370.jpg,我爱吃鱼腩,http://photo.faloo.com/160x120/0/654/654896.jpg,5,9450000,1804,155116,3439,6380317,150307,1189979,12,325000.0,0,0,9.9,2024-03-26,2024-12-07,https://b.faloo.com/1403495.html
玄幻奇幻,鸿蒙神榜现世，苟到圣人的我被曝光了！,http://img.faloo.com/Novel/498x705/0/666/000666760.jpg,囚笼所长,//photo.faloo.com/default.jpg,9,22010000,1305,155730,2093,20832239,625289,5065230,312,489000.0,0,3,9.9,2021-05-26,2024-12-08,https://b.faloo.com/962861.html
玄幻奇幻,洪荒：我冥河稳健成圣，杀戮大道,http://img.faloo.com/Novel/498x705/1/1128/001128608.jpg,老萝卜啊,//photo.faloo.com/default.jpg,2,4650000,241,154164,2091,4887654,2624,2446073,0,100.0,0,0,9.8,2024-05-15,2024-12-07,https://b.faloo.com/1415657.html
玄幻奇幻,我创造了无数诡异，国家乐疯了！,http://img.faloo.com/Novel/498x705/1/1043/001043818.jpg,十元三只,//photo.faloo.com/default.jpg,2,1840000,572,155579,2101,5934972,231488,1139813,17,432000.0,0,0,9.9,2023-07-01,2024-12-07,https://b.faloo.com/1332346.html
玄幻奇幻,玄幻：强娶圣女，打造不朽仙族,http://img.faloo.com/Novel/498x705/1/1027/001027572.jpg,天子三笑,//photo.faloo.com/default.jpg,12,4680000,1713,155511,2101,12842484,257061,605823,54,336000.0,0,0,9.8,2023-06-23,2024-12-08,https://b.faloo.com/1329878.html
